id,text_label,text,label,prediction
117.json,FALSE,We spent $223-million on a bridge in Alaska to an island with 50 people on it.,0,0
3475.json,pants-fire,Withheld union dues fund half of Dem (Democratic) campaigns in Florida.,0,0
10331.json,TRUE,My wife is going to be the first Hispanic first lady in the history of Texas.,1,0
2841.json,mostly-true,Eliminating earmarks does not reduce spending.,1,0
12884.json,mostly-true,Half of all NC legislative candidates are unopposed because of gerrymandering.,1,0
6237.json,FALSE,The health care law is the largest tax [increase] in the history of our country,0,0
7920.json,FALSE,A study ranked Florida No. 1 in government corruption under Gov. Rick Scott.,0,0
7560.json,half-true,Rhode Island is the last state still using the Optech III P voting machines and they dont meet suggested federal standards.,1,0
3909.json,half-true,"Obamacare cuts $500 billion in future Medicare funding in order to fund the new constitutionally questionable government mandate, even going so far as to scuttle Medicares most popular (and successful) part, Medicare Advantage.",1,0
7729.json,barely-true,Broward County was one of three counties in the nation pivotal to an Obama victory in 2012.,0,0
13360.json,half-true,"Says an election clerk in Green Bay refused to allow early voting on the UW-Green Bay campus because she was afraid it would help Democrats, showing outrageous partisan bias.",1,0
1263.json,half-true,"The Baucus health care bill ""would drastically restrict the use of flexible spending accounts (FSAs) in order to help pay for health care reform.""",1,0
3166.json,FALSE,Nevada will be energy independent within the immediate future.,0,0
5049.json,FALSE,Says there were only about eight or 10 inflammatory sentences in his newsletters.,0,0
10074.json,mostly-true,Raising the minimum wage to $10.10 an hour will destroy between half a million and one million jobs.,1,0
499.json,TRUE,"Ten years ago, John McCain offered a bill that said he would ban a candidate from paying registered lobbyists.",1,0
11216.json,half-true,"Zero Planned Parenthood facilities are licensed to do mammograms. Planned Parenthood, women dont need you!",1,0
6375.json,half-true,"Under the Obama administrations bailout of General Motors, Ohio dealerships were forced to close.",1,0
6696.json,TRUE,"Says if current trends continue, by 2040, one out of three Texas workers will not have a high school diploma.",1,0
6216.json,TRUE,Says tenure still exists but its been overhauled for teachers in New Jersey.,1,0
8313.json,half-true,"Says President Barack Obama has amended, delayed, or repealed 19 components of his very own (health care) law.",1,0
7897.json,FALSE,On the coal industry,0,0
4987.json,half-true,"If Congress does not pass the renewal of the payroll tax cut before the end of the year, nearly 160 million working families will see their taxes go up by roughly $1,000.",1,0
3378.json,barely-true,"Secretly, unbeknownst to members of Congress, over $105 billion was hidden in the Obamacare legislation.",0,0
5003.json,mostly-true,Says 77 percent of Portlands students finish elementary school without taking even one art class.,1,0
4246.json,half-true,The governments twice the size it was 10 years ago. Its 30 percent bigger than it was when (Barack) Obama became president.,1,0
5073.json,half-true,President Barack Obama put in place historic fuel efficiency standards for cars and trucks to lower costs at the pump and reduce dependence on foreign oil.,1,0
5398.json,TRUE,Florida ranks 45th in the nation for tuition.,1,0
9126.json,half-true,Charlie Crist signed into law an automatic 15 percent annual tuition increase that put college further out of reach for many Floridians.,1,0
11843.json,FALSE,The debt comes up all the time in town meetings ... but its never asked in the debates. Its really weird. It hasnt been brought up.,0,0
7568.json,FALSE,"An annual income of $500,000 in Manhattan, believe it or not, is middle class.",0,0
6723.json,half-true,Says Romney and Ryan both backed proposals that would outlaw abortions even in cases of rape or incest.,1,0
7955.json,half-true,"Seventy-four percent of Rhode Islanders support [a] national popular vote [for president] because they, as I, believe in one person-one vote.",1,0
5220.json,FALSE,"When I was speaker, we had four consecutive balanced budgets.",0,0
3935.json,TRUE,Then-Sen. Barack Obama refused to raise the debt ceiling because he said President Bush had failed in leadership.,1,0
940.json,FALSE,The Congressional Budget Office has found that (the stimulus) bill will lead to a real 0.1 to 0.3 percent reduction in gross domestic product by 2019.,0,0
5534.json,barely-true,Says David Rivera allowed House Republican leaders to strip key provisions from the STOCK Act that would crack down on insider trading by members of Congress.,0,0
8887.json,FALSE,Any Floridian who has ever requested an absentee ballot henceforth gets one automatically.,0,0
7637.json,TRUE,"In Rhode Island, 28 percent of adults released from state prisons are re-incarcerated within a year.",1,0
12035.json,mostly-true,"When John Kasich became governor of Ohio, there was an $8 billion budget deficit and now theres a $2 billion surplus.",1,0
1277.json,TRUE,"A request for ""an increase in troops sat on desks in this White House (during the presidency of George W. Bush), including the vice president's, for more than eight months, a resource request filled by President Obama in March.""",1,0
2745.json,FALSE,Democratic U.S. House candidate Julie Lassa pushed for a Canadian-style government takeover of health care.,0,0
8951.json,half-true,The medical marijuana ballot initiative doesnt require a physician writing a prescription and can be for conditions like having a back that needs to be scratched.,1,0
11880.json,FALSE,Says Milwaukee County Executive Chris Abele once proposed a plan to end county funding to homeless shelters.,0,0
3894.json,mostly-true,We have the highest per-pupil cost in the country.,1,0
5508.json,mostly-true,"In Texas, there are 668 Democratic Hispanic elected officials to the 60 in the Republican Party.",1,0
9581.json,FALSE,"Without the financial resources provided by hunters to protect habitat and stop poachers, there would be no infrastructure for wildlife management.",0,0
3382.json,TRUE,Hitler didnt want unions. Stalin didnt want unions. Mubarak didnt want independent unions. These autocrats in history dont want independent unions.,1,0
1300.json,FALSE,"Health care reform ""establishes a new board of federal bureaucrats (the 'Health Benefits Advisory Committee') to dictate the health plans that all individuals must purchase.""",0,0
10949.json,half-true,The United States still ranks 20th in the world in access to broadband -- over 50 percent below the best nations.,1,0
8939.json,half-true,"When union membership goes down, so do (middle class) wages.",1,0
1717.json,barely-true,"Obama did not open new lands to offshore drilling all of these areas were already open for drilling once Congress and President Bush lifted the moratorium in 2008. Instead, President Obama yesterday announced what areas he would CLOSE to offshore drilling.",0,0
1844.json,half-true,"The Democratic Congress has already taken significant steps to create jobs and jump-start the economy, resulting in the lowest tax rates in over 50 years and the creation of over 500,000 new jobs so far this year.",1,0
2054.json,half-true,Secretary of State A. Ralph Mollis wrongly takes credit for small-business program,1,0
1865.json,half-true,Our school test scores are right at the bottom.,1,0
174.json,half-true,"There was a report that came out from the FBI a warning, not a report ... saying that, in fact, al-Qaida was planning to attack malls during the Christmas holidays.",1,0
4755.json,TRUE,The problem with invasive species today in the Great Lakes isnt ballast water.,1,0
9332.json,FALSE,Dan Branch once lobbied for the AFL-CIO.,0,0
11537.json,mostly-true,Our state has no major rivers to produce big hydropower.,1,0
9583.json,barely-true,SaysCongressman Jack Kingston voted to raise his pay seven times.,0,0
10186.json,TRUE,Kansas has not elected somebody other than a Republican (to the U.S. Senate) since before The Wizard of Oz hit the movie theaters.,1,0
8422.json,barely-true,Common Core means there are over 300 data elements the government is going to be collecting about your children and about you.,0,0
1081.json,FALSE,"Obamas Justice-designate Sotomayor threw out (the New Haven firefighters) lawsuit in a sneaky, unsigned opinion -- the judicial equivalent of talk to the hand.",0,0
9488.json,pants-fire,Says of flood of non-Mexicans being apprehended at the border: These are people that are coming from states like Syria that have substantial connections back to terrorist regimes and terrorist operations.,0,0
11619.json,half-true,"29 mass shootings have been committed by concealed carriers since 2007, while during this period only one (1) licensed civilian meaningfully intervened in a mass shooting.",1,0
10889.json,TRUE,"For the first time in 35 years, we have more businesses dying than we do starting.",1,0
7841.json,mostly-true,The UK has an unarmed police force and a firearm fatality rate that is 40 times lower per capita than in the U.S.,1,0
8512.json,pants-fire,Says Barack Obama knew half of the population of the United States would lose their health insurance.,0,0
5859.json,TRUE,"Say that under state law, systems development charges can only be spent on capital investment.",1,0
6429.json,FALSE,Says Mitt Romney and Bain Capital are to blame in a womans premature death when they closed the plant where her husband worked.,0,0
3498.json,barely-true,"Public sentiment in favor of collective bargaining and in favor of the unions has actually gone up as these governors, I think, have overreached and gone too far and tried to destroy the labor movement.",0,0
9570.json,half-true,Another great endorsement! Barrow Journal explains the difference between me and Jody Hice.,1,0
1534.json,half-true,"Charlie Crist was the only prominent Republican in the country to campaign with Barack Obama before the stimulus passed, on behalf of the stimulus.",1,0
5376.json,FALSE,On resigning from the Texas Railroad Commission.,0,0
1127.json,half-true,"If you like your health care plan, you can keep your health care plan.",1,0
7757.json,half-true,Says The idea of one casino per tribe is a false one.,1,0
11849.json,FALSE,The 2013 immigration bill expanded President Obamas ability to bring Syrian refugees to this country without mandating any meaningful background checks.,0,0
5141.json,TRUE,Suzanne Bonamici was the only no vote on a 2009 bill cracking down on drunk drivers.,1,0
12039.json,barely-true,"Regarding her State Department email practices, my predecessors did the same thing.",0,0
1505.json,FALSE,"We were promised (the stimulus) would provide 'green jobs' for Americans, but 80% of the $2 billion they spent on alternative energy went to purchase wind turbines built in China!",0,0
8078.json,barely-true,Says the reasoning behind Portlands high water and sewer rates is all kinds of pet projects unrelated to the core function of the water and sewer bureaus,0,0
13070.json,half-true,Says Marco Rubio wanted to cut Social Security and Medicare because he said theyre bankrupting our country.,1,0
8059.json,half-true,"The FL Guard has defended our freedom in Afghanistan, Iraq, and put their lives at risk; now the fed govt is going to cut their pay 20%.",1,0
1455.json,FALSE,Federal employees are making twice as much as their private counterparts.,0,0
9616.json,FALSE,Latinos now make up the majority population in Texas.,0,0
4713.json,TRUE,"Under a law proposed by Wisconsin Gov. Scott Walker, businesses that move into Wisconsin dont have to pay any taxes on their income for two years.",1,0
3847.json,pants-fire,We are only inches away from ceasing to be a free market economy.,0,0
6970.json,mostly-true,"I went to the Olympics that was out of balance, and we got it on balance.",1,0
9572.json,mostly-true,"As Jim Doyles Commerce secretary, Mary Burke spent $12.5 million dollars to buy a vacant lot for a company that said it had no plans to create jobs in Wisconsin and had laid off 800 workers.",1,0
11951.json,mostly-true,"There is great disparity, tremendous disparity, in the (capital) funding on a per-student basis between our traditional public schools and our charter public schools.",1,0
2292.json,TRUE,(I) helped to invent a system that saved over a billion dollars on welfare.,1,0
1958.json,half-true,"My opponent here has accepted money from Freddie Mac, Fannie Mae (and) hosted subprime mortgage seminars.",1,0
11552.json,TRUE,There are more words in the IRS code than there are in the Bible.,1,0
5021.json,mostly-true,Says Mitt Romney raised business taxes 20 percent in Massachusetts.,1,0
2478.json,mostly-true,"Says with the ongoing economic downturn, child abuse is on the rise.",1,0
8477.json,TRUE,Most voters prefer zombies to the current U.S. Congress.,1,0
7751.json,half-true,"The labor market is weak because if you count the unemployed, underemployed, and those whove stopped looking for work, the unemployment rate actually went up last month to 13.5 percent.",1,0
5822.json,barely-true,"Some 20,000 Delphi salaried retirees lost up to 70 percent of their pensions as a result of political favoritism and backroom deals.",0,0
10563.json,TRUE,"Six of the nations 10 wealthiest counties, according to median income, are in and around the Washington, D.C. area.",1,0
3305.json,barely-true,"If theres a government shutdown, people dont get their Social Security checks.",0,0
2578.json,half-true,"Just like the U.S. Chamber of Commerce, the AFL-CIO receives dues from foreign entities associated with it.",1,0
556.json,half-true,"Says Obama opposes lower gas taxes, nuclear power, new offshore drilling and doesn't have ""new solutions"" to the energy crisis.",1,0
5923.json,TRUE,Obama promised to cut the deficit by half by the end of his first term but he hasnt even come close.,1,0
12181.json,half-true,Says Bernie Sanders fundamentally changed the lives of Immokalee farm workers in Florida for the better.,1,0
8888.json,FALSE,Says President Barack Obama carried Congressional District 13 by 8.2 points in 2008 and 5.6 points in 2012.,0,0
8436.json,barely-true,"According to a federal report, Obamacare will increase the long-term federal deficit by $6.2 trillion.",0,0
8459.json,barely-true,"In Florida, 300,000 people are going to lose their individual coverage because of Obamacare. Now those people next year, they dont have health insurance.",0,0
1526.json,half-true,Says he never donates to Democrats while Paul Workman contributes to Democrat Kirk Watson and other Democrats running against Republicans.,1,0
6629.json,barely-true,Says House Republicans tried to change the definition of rape.,0,0
10077.json,barely-true,Republicans made it easier to buy a gun in states they won in 2010.,0,0
9990.json,barely-true,"We have a goal of 10 percent of [City of Providence] contracts going to women and minority businesses. In reality, less than 1 percent of contracts go to women and minority businesses.",0,0
3767.json,pants-fire,"The $1.8 billion in [transportation] bonding, we dont have a repayment mechanism.",0,0
10019.json,half-true,"Hospitals have already begun layoffs, a direct result of Republican inaction on Medicaid expansion.",1,0
2950.json,mostly-true,The Bush-era tax cuts failed to increase employment and work-force participation fell in 2001 and has never returned to the record level set in 2000.,1,0
10848.json,half-true,On whether the Iraq War was a mistake.,1,0
6250.json,FALSE,"We are not producing jobs. We created 80,000 jobs last month. We dont talk about the jobs that we lost. The net of it all is that we lost jobs.",0,0
2401.json,barely-true,Says he created more than 500 American jobs.,0,0
3131.json,TRUE,Were borrowing 40 cents of every dollar we spend.,1,0
7119.json,TRUE,Says Delta Air Lines has once again broken a promise they made to me and to the people of Memphis.,1,0
2334.json,half-true,On hearings about automatic citizenship provision in U.S. Constitution.,1,0
7247.json,TRUE,"Seven of Americas 10 wealthiest counties are in the Washington, D.C., area.",1,0
6681.json,barely-true,"Voter identification laws make it complicated and expensive to get an ID, essentially instituting a modern-day poll tax.",0,0
5404.json,pants-fire,Says the Tennessee Wildlife Resources Agency brought coyotes into the state to try to keep the deer population down.,0,0
4465.json,barely-true,"Says that even if you have no children, under Obamacare, you would still have to carry insurance that covers pediatric, maternity and newborn care even though you do not need it.",0,0
13254.json,TRUE,Refugees are subject to more rigorous screening than the average tourist in the U.S.,1,0
5989.json,TRUE,"Water transportation is the most fuel efficient, least polluting, safest, and least expensive means of moving cargo.",1,0
12525.json,half-true,"Of all the people in federal prison for possession of illegal substances, 77 percent of them are not citizens of the United States.",1,0
2766.json,FALSE,"In fact, 85 percent of Oregonians voted in 2008.",0,0
4684.json,mostly-true,Says adding toll lanes on I-95 in Broward County improved rush-hour traffic for non-toll lanes from 25 mph to 45 mph.,1,0
4360.json,half-true,Says potential GOP U.S. Senate candidate Tommy Thompson supported Obamacare,1,0
4903.json,pants-fire,Sen. Sherrod Brown has chosen to side with Washington bureaucrats and fringe extremists in the attacks on our natural resources.,0,0
7817.json,mostly-true,Says Health and Human Services Secretary Kathleen Sebelius told insurance companies they couldnt inform their policyholders of what they thought the impact of Obamacare would be on them.,1,0
4618.json,barely-true,Says There are now Occupy Wall Street camps in hundreds of cities across the United States.,0,0
8646.json,half-true,"The CBO just said if we cut this (unemployment benefits) extension, we will kill jobs, because those people who are looking for work wont have any money to spend.",1,0
694.json,pants-fire,"Sarah Palin ""got more votes running for mayor of Wasilla, Alaska, than Joe Biden got running for president of the United States.""",0,0
7353.json,mostly-true,"When total Sandy spending is added up, its more than the annual budget for the U.S. Department of Homeland Security. And its more than twice the annual budget of the U.S. Energy Department.",1,0
10103.json,mostly-true,In 1968 the average corporate CEO made 20 times the average workers pay. Today that multiple is about 350.,1,0
6395.json,TRUE,Says About 7 in 10 of Oregons inmates are in prison for violent crimes and serious sex offenses.,1,0
695.json,TRUE,"Senate Majority Leader Harry Reid ""said, quote, 'I can't stand John McCain.' """,1,0
11001.json,pants-fire,The Civil War wasnt about slavery.,0,0
2215.json,half-true,"Hank Johnson voted against legislation to help first responders, teachers, vets and troops.",1,0
3686.json,FALSE,Says he has exposed plans by Wisconsin Gov. Scott Walker to push legislation that would allow the state to declare financial martial law and take over municipal governments.,0,0
202.json,barely-true,"No, I did not (have illegal immigrants working at his mansion).",0,0
11662.json,half-true,"In Texas, weve had three ISIS-related incidents already.",1,0
295.json,FALSE,"When the Fair Tax becomes law, it will be like waving a magic wand releasing us from pain and unfairness.",0,0
730.json,half-true,"John McCain would ""reduce oversight of health insurance.""",1,0
10835.json,half-true,Proposed fast-track legislation allows presidents to easily use a future trade deal to override our domestic financial rules.,1,0
10129.json,TRUE,Governor Carcieri has not been campaigning with me.,1,0
8395.json,FALSE,"Says U.S. Rep. Steve Daines, R-Mont., opposes a vote on his own legislation that he proposed just a few months ago.",0,0
4200.json,half-true,Our government has spent $2.6 million to teach Chinese prostitutes how to drink responsibly.,1,0
1694.json,TRUE,"Crist sent his ""top policy staffer to the House Committee to testify in support of the proposal,"" then vetoed the bill.",1,0
1205.json,FALSE,"Recent census data shows that the average American family spends over $13,000 a year for health care coverage.",0,0
268.json,FALSE,I supported the surge when you didn't.,0,0
205.json,FALSE,"I spend a lot of time in Iowa, and believe it or not, in Ottumwa, Iowa, this is the heartland, the newspaper, the regular newspaper for Ottumwa, Iowa, is (a) bilingual newspaper.",0,0
5977.json,barely-true,"Since Scott Walker took office as governor in January 2011, there has been an increase of 33,200 jobs in Wisconsin.",0,0
12748.json,TRUE,Forty-three million Americans are on food stamps.,1,0
7795.json,TRUE,"Buono voted 154 times to raise our taxes -- like the sales tax, the income tax, health care taxes, even small business taxes.",1,0
5067.json,half-true,We havent had any legislation which took away one gun in the past 20 years from anybody in this country--not one.,1,0
2220.json,pants-fire,"Phoenix, Ariz., is the No. 2 kidnapping capital of the world.",0,0
12799.json,mostly-true,Says Donald Trump games the U.S. visa system so he can hire temporary foreign workers at low wages.,1,0
9477.json,barely-true,The Senate proposal to restore emergency unemployment benefits for five months was fully paid for.,0,0
9189.json,TRUE,"From 1972 until 2011, the number of EPA employees increased by 107 percent while the number of total federal personnel decreased by 15 percent.",1,0
7010.json,mostly-true,We got back every dime used to rescue the banks.,1,0
9797.json,barely-true,"While Arkansas seniors depend on Social Security and Medicare, Sen. Mark Pryor supports an overhaul so they couldnt get Social Security until they turn 68 or 69.",0,0
1256.json,TRUE,"A report by the health insurance industry ""ignores some of the key policies that are part of the Senate Finance Committee bill.""",1,0
6671.json,TRUE,Wayne Powell has a stated position of having no objection to taking `In God We Trust off of U.S. currency.,1,0
7805.json,half-true,"There are about 120,000 solar energy jobs in the United States, but only 1,700 of them are in Georgia.",1,0
12576.json,pants-fire,"We dont know anything about Hillary in terms of religion. Now, shes been in the public eye for years and years, and yet theres no theres nothing out there.",0,0
2198.json,TRUE,"Police officers in this state have that right, to check the immigration status of people they arrest.",1,0
5622.json,barely-true,"Says only seven percent of 2009s stimulus bill went toward transportation projects, yet they created over one-third of the bills total jobs.",0,0
2748.json,FALSE,Says Russ Feingold voted to give Social Security benefits to illegal immigrants,0,0
11634.json,TRUE,Twenty-five percent of our kids in foster care are there because their parents are involved in drugs.,1,0
2267.json,FALSE,Over 81 percent of the babies that are born at LBJ Hospital right here in Houston are born of women who are not here legally.,0,0
7017.json,pants-fire,"Under President Obama: $4,000 tax hike on middle-class families.",0,0
5954.json,barely-true,Betty Sutton gutted Medicare by $500 billion with her vote for the presidents health care bill.,0,0
11728.json,pants-fire,A Trump television ad shows Mexicans swarming over our southern border.,0,0
919.json,mostly-true,"In Chicago, school is never canceled because of winter weather.",1,0
12071.json,mostly-true,California cut about $1.3 billion in child care (during the recession). Weve only reinvested about $300 million.,1,0
6300.json,TRUE,"Donna Shalala left me with 12 million doses of smallpox vaccine and I created enough to vaccinate every man, woman and child against smallpox in America.",1,0
9039.json,FALSE,President Barack Obama shut down NASA space flights and turned the agency into a Muslim outreach department.,0,0
5748.json,barely-true,"This rule could prevent children under 18 from using such tools as a power screwdriver, a milking machine or something as simple as a wheelbarrow on the family farm . . .",0,0
2959.json,TRUE,"Under the compromise tax agreement, 99.7% of American families will not pay 1 nickel in an estate tax.",1,0
11076.json,half-true,"Its commercial vehicles, 18 wheelers and above that cause 90 plus percent of the damages on our highways and bridges.",1,0
5389.json,pants-fire,Says he was exonerated in every single case in 1990s ethics violations charges.,0,0
4682.json,half-true,"After every major conflict ... what happened was that we ultimately hollowed out the force, largely by doing deep, across-the-board cuts.",1,0
9029.json,FALSE,Millennials are more pro-life than baby boomers and older Americans.,0,0
2045.json,mostly-true,Republicans extended unemployment insurance under President Bush when he asked to extend unemployment insurance.,1,0
2782.json,mostly-true,The amount of the revenue required by the state (for the construction of high-speed rail) is around 10 percent.,1,0
3497.json,mostly-true,"Ultimately, after an exhaustive investigation, the National Transportation Safety Board concluded that a Minneapolis bridge collapsed in 2007 because of an original design flaw dating back to the 1960s.",1,0
7031.json,TRUE,"The truth is David Cicilline voted for tougher laws against child abusers, domestic abusers and abusers of the elderly.",1,0
155.json,FALSE,"I had prostate cancer, five, six years ago. My chance of surviving prostate cancer, and thank God I was cured of it, in the United States, 82%. My chances of surviving prostate cancer in England, only 44% under socialized medicine.",0,0
6507.json,barely-true,"Your Congressman, Charlie Bass, took over $166,000 from Big Oil.",0,0
2829.json,mostly-true,"Weve been able to create about 60,000 net new jobs in Virginia since February.",1,0
561.json,FALSE,"If you have an investment for your child's education or own a mutual fund or a stock in a retirement plan, (Obama) is going to raise your taxes.",0,0
7.json,TRUE,"Corporate profits are up, CEO pay is up, but average wages of Americans are flat.",1,0
362.json,mostly-true,I have 35 years' experience making change.,1,0
5812.json,FALSE,Personal income is growing faster in Tennessee on average than any other state in the country.,0,0
6057.json,TRUE,Says Barack Obama has played nearly 100 rounds of golf as president.,1,0
639.json,pants-fire,Obama wants to increase the size of government by 23 percent.,0,0
1582.json,pants-fire,"Bill White ... supports the ObamaCare socialized medicine plan, as well as Cap and Trade legislation that would kill thousands of Texas jobs.",0,0
3341.json,TRUE,Says the Army is spending $7 million to sponsor a NASCAR team.,1,0
513.json,TRUE,Obama voted to support President Bush between 40 and 50 percent of the time over the past two years.,1,0
11194.json,half-true,F: The grade given to Florida for college affordability under Jeb Bushs leadership.,1,0
1023.json,FALSE,The Democrats propose a government-controlled health care plan that will deprive roughly 120 million Americans of their current health care coverage.,0,0
8880.json,FALSE,"Says Milwaukee Mayor Tom Barrett is responsible for the roughly $7,800 I pay in property taxes per year.",0,0
1492.json,FALSE,"As Houstons mayor, I helped our area lead the nation in job growth.",0,0
9228.json,half-true,"Americans will spend more on taxes in 2014 than they will on food, clothing and housing combined.",1,0
3658.json,pants-fire,President Obama was raised Muslim.,0,0
5304.json,half-true,Says Gov. Scott Walker made more than $70 million in cuts to job training programs through (Wisconsins) technical colleges.,1,0
11814.json,FALSE,Neighbors of the San Bernardino shooters knew that they were talking about trying to take our country and attack it.,0,0
2333.json,barely-true,Ron Johnson is willing to hand over the Great Lakes to the oil companies.,0,0
11872.json,mostly-true,There really isnt any kind of foreign policy network that is supporting and advising Sen. Sanders.,1,0
7069.json,barely-true,Says Ovide Lamontagne wants to eliminate kindergarten.,0,0
9785.json,FALSE,Heroin and prescription opioids are the number one cause of accidental or preventable death in Wisconsin.,0,0
747.json,mostly-true,"You know, we spent $3-million to study the DNA of bears in Montana.",1,0
1697.json,FALSE,"When you look at the nearly 150 men and women who have served us on the Texas Supreme Court, more than half of them had zero prior judicial experience.",0,0
3873.json,mostly-true,"Over the last 15 months, weve added more than 2 million jobs in the private sector. Thats far in excess of what it was in the comparable period after the last recession.",1,0
7527.json,FALSE,The incidents of threats against (President Barack Obama) are greater than for any other president in modern times.,0,0
12685.json,half-true,John Faso took money from fossil fuel companies as they tried to take your land by eminent domain for a fracked gas pipeline.,1,0
1166.json,barely-true,"It took Obama six months to pick out a family dog, but he's cramming health care reform down the country's throat in a fraction of that time.",0,0
165.json,mostly-true,Mayor Giuliani's lawsuit killed the line-item veto.,1,0
6494.json,mostly-true,"While (Barack) Obama preaches we are our brothers keeper, his brother and aunt live in real poverty in Kenya.",1,0
2303.json,half-true,1 in 4 Rhode Islanders under the age of 65 does not have health insurance.,1,0
12640.json,barely-true,"During my administration, for example, we boosted U.S. exports to Canada and Mexico by about 50 percent. That supports about 2.8 million American jobs.",0,0
5819.json,half-true,Says Mitt Romneys comments indicated he would not have pursued Osama bin Laden.,1,0
3214.json,barely-true,"If you shut down Amtraks Northeast Corridor, its estimated youd have to add seven new lanes to I-95 to accommodate the increased traffic.",0,0
1442.json,TRUE,President Obama's proposed 'spending freeze' will only reduce the $42 trillion in government spending proposed between 2011 and 2020 by little more than one-half of 1 percent.,1,0
10995.json,half-true,"As governor, Maggie Hassan first proposed a $1 billion spending increase.",1,0
5818.json,FALSE,"Just on Jan. 1 of this year, there were 40,000 new laws put on the books in one day.",0,0
3680.json,mostly-true,One of three patients hospitalized (is) harmed by the care they receive.,1,0
12540.json,half-true,There are 500 failing schools in North Carolina,1,0
9450.json,TRUE,"At the beginning of World War II, we had a relatively small army, smaller than Portugals.",1,0
12956.json,barely-true,Says Hillary Clinton wantsillegal immigrants collectingSocial Security benefits.,0,0
3561.json,pants-fire,ÔªøSays JoAnne Kloppenburgs side had a 3-to-1 money advantage in the Wisconsin Supreme Court campaign.,0,0
12320.json,half-true,"Bernie Sanders voted with Republicans to protect the Minutemen, a hate group that used military tactics against our community.",1,0
9545.json,half-true,"Since the governor took office, Oregons unemployment rate has dropped to its lowest point in three years.",1,0
10136.json,barely-true,"Rep. Carol Shea-Porter votes with Nancy Pelosis Democrats 95 percent of the time, but Frank Guinta will take on both parties and has independent New Hampshire values.",0,0
3742.json,TRUE,Were within 600 miles of 60 percent of America. Were in a perfect location.,1,0
12764.json,mostly-true,Says Debbie Wasserman Schultz has voted for huge subsidies for the sugar industry ... as well as for delays in cleanups.,1,0
4833.json,FALSE,"State budget cuts for local schools resulted in nearly 4,000 educator layoffs",0,0
7651.json,FALSE,Says a gun bill before the Senate is proposing the universal registration of all firearms and their owners.,0,0
6644.json,mostly-true,"Says Charlie Crist was pro-life, pro-gun and vehemently anti-tax.",1,0
5686.json,TRUE,We were the No. 1 job creator in America in February and we are now the No. 4 job creator in the last year.,1,0
8330.json,mostly-true,Up to half of all Americans have a pre-existing condition.,1,0
10928.json,half-true,A Republican budget proposal would have Wisconsin have the weakest standards for who can be a teacher in the classroom in the country.,1,0
8645.json,half-true,Defensive medicine costs Georgia up to $14 billion a year.,1,0
4686.json,barely-true,"You are prohibited from walking into the Capitol with a gun, but you can go after the County Commission or the School Board.",0,0
2100.json,barely-true,"Of all the illegals in America, more than half come through Arizona.",0,0
9104.json,TRUE,Georgia has recovered more than $60 million that was lost to Medicaid fraud,1,0
11969.json,FALSE,This is a test of the fact-checking widget.,0,0
7953.json,barely-true,Says unsuccessful Texas abortion legislation was supported by a majority of Texans.,0,0
7451.json,barely-true,"Says Did you know that the #KeystoneXL project is expected to create 20,000 American jobs, including more than 800 in Oregon?",0,0
158.json,FALSE,"In the 1990s, the Biden Crime Bill added 100,000 cops to America's streets. As a result, murder and violent crime rates went down eight years in a row.",0,0
2548.json,barely-true,Says that 93 percent of the time John Boccieri voted with Nancy Pelosi.,0,0
11222.json,half-true,"Rhode Island will become just the second state to mandate the vaccine and the only state to do so by regulatory fiat, without public debate, and without consideration from the elected representatives of the people.",1,0
12586.json,barely-true,Says Paul Ryan shut off the C-SPAN cameras when the Democrats started their sit-in.,0,0
10433.json,mostly-true,The right to vote in this country has never been intrinsically tied to citizenship.,1,0
4936.json,FALSE,Only one president has ever cut Medicare for seniors in this country . . . Barack Obama.,0,0
4754.json,half-true,"In Georgia, hard-earned lottery dollars are doled out to the scion[s] of wealthy families.",1,0
9752.json,FALSE,Having a baby is aleading cause of poverty spells in the United States.,0,0
12614.json,barely-true,David Jolly has used money and power to try to drill off our beaches.,0,0
8296.json,TRUE,You have to get a license to fish on our beaches.,1,0
12597.json,mostly-true,Says Gov. Doug Ducey wants to use taxpayer dollars to increase the salaries of private prison guards.,1,0
9022.json,mostly-true,"The president won the youth vote 3 to1, but his numbers have dropped 20, 30 percent among the youth.",1,0
10772.json,FALSE,"Minnesotas advantage in economic growth has been having Republicans in charge of at least one part of government for all but two years, while Wisconsin Democrats for many years before 2011 controlled both legislative chambers and the governorship.",0,0
2612.json,pants-fire,Says Tom Barrett supports a government takeover of our health care,0,0
2031.json,FALSE,Rhode Island voters are moving away from the Democratic party to non-affiliation,0,0
8444.json,half-true,Gov. Lincoln Chafee has imposed a mandatory abortion fee on all Rhode Islanders who buy health insurance through the states Obamacare exchange.,1,0
1946.json,TRUE,"In the last 6 years, there have been 420 elections for State Senator and State Representative. Only three incumbents have been defeated!",1,0
5638.json,half-true,"Says Mitt Romney said we are going to have to live with high gas prices, its a good thing because it will reduce consumption, we dont want to produce any more gasoline.",1,0
6672.json,mostly-true,"Were seeing now 30 straight months of private-sector job growth, 4.6 million jobs created.",1,0
6850.json,FALSE,Says President Obama has doubled the deficit.,0,0
581.json,TRUE,McCain has switched to Obama's position on more troops to Afghanistan.,1,0
4494.json,pants-fire,The federal government has not engaged in (border security) at all.,0,0
